var_idx,iter_idx,seed,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape
206,0,600000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0206_iter0000_d001030.csv,uniform,uniform,1.9846161783700063,2.620725137985333,4.191071794525476,4.999828893966744,0.25,0.25
206,1,600001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0206_iter0001_d001031.csv,uniform,uniform,1.9846161783700063,2.620725137985333,4.191071794525476,4.999828893966744,0.25,0.25
206,2,600002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0206_iter0002_d001032.csv,uniform,uniform,1.9846161783700063,2.620725137985333,4.191071794525476,4.999828893966744,0.25,0.25
206,3,600003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0206_iter0003_d001033.csv,uniform,uniform,1.9846161783700063,2.620725137985333,4.191071794525476,4.999828893966744,0.25,0.25
206,4,600004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0206_iter0004_d001034.csv,uniform,uniform,1.9846161783700063,2.620725137985333,4.191071794525476,4.999828893966744,0.25,0.25
207,0,700000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0207_iter0000_d001035.csv,uniform,uniform,2.0968671751691117,2.8241345882751934,3.203029537827008,4.390772709640434,0.25,0.25
207,1,700001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0207_iter0001_d001036.csv,uniform,uniform,2.0968671751691117,2.8241345882751934,3.203029537827008,4.390772709640434,0.25,0.25
207,2,700002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0207_iter0002_d001037.csv,uniform,uniform,2.0968671751691117,2.8241345882751934,3.203029537827008,4.390772709640434,0.25,0.25
207,3,700003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0207_iter0003_d001038.csv,uniform,uniform,2.0968671751691117,2.8241345882751934,3.203029537827008,4.390772709640434,0.25,0.25
207,4,700004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0207_iter0004_d001039.csv,uniform,uniform,2.0968671751691117,2.8241345882751934,3.203029537827008,4.390772709640434,0.25,0.25
208,0,800000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0208_iter0000_d001040.csv,uniform,uniform,1.216154408035858,2.614582867266963,2.681133831922323,3.9523497206297855,0.25,0.25
208,1,800001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0208_iter0001_d001041.csv,uniform,uniform,1.216154408035858,2.614582867266963,2.681133831922323,3.9523497206297855,0.25,0.25
208,2,800002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0208_iter0002_d001042.csv,uniform,uniform,1.216154408035858,2.614582867266963,2.681133831922323,3.9523497206297855,0.25,0.25
208,3,800003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0208_iter0003_d001043.csv,uniform,uniform,1.216154408035858,2.614582867266963,2.681133831922323,3.9523497206297855,0.25,0.25
208,4,800004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0208_iter0004_d001044.csv,uniform,uniform,1.216154408035858,2.614582867266963,2.681133831922323,3.9523497206297855,0.25,0.25
209,0,900000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0209_iter0000_d001045.csv,uniform,uniform,1.7773365741308624,2.9090856832053307,3.9889392510599992,4.864455773244551,0.25,0.25
209,1,900001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0209_iter0001_d001046.csv,uniform,uniform,1.7773365741308624,2.9090856832053307,3.9889392510599992,4.864455773244551,0.25,0.25
209,2,900002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0209_iter0002_d001047.csv,uniform,uniform,1.7773365741308624,2.9090856832053307,3.9889392510599992,4.864455773244551,0.25,0.25
209,3,900003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0209_iter0003_d001048.csv,uniform,uniform,1.7773365741308624,2.9090856832053307,3.9889392510599992,4.864455773244551,0.25,0.25
209,4,900004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0209_iter0004_d001049.csv,uniform,uniform,1.7773365741308624,2.9090856832053307,3.9889392510599992,4.864455773244551,0.25,0.25
210,0,1000000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0210_iter0000_d001050.csv,uniform,uniform,1.9144477291676174,2.5351060211311656,2.9017600966390296,4.140449933385997,0.25,0.25
210,1,1000001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0210_iter0001_d001051.csv,uniform,uniform,1.9144477291676174,2.5351060211311656,2.9017600966390296,4.140449933385997,0.25,0.25
210,2,1000002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0210_iter0002_d001052.csv,uniform,uniform,1.9144477291676174,2.5351060211311656,2.9017600966390296,4.140449933385997,0.25,0.25
210,3,1000003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0210_iter0003_d001053.csv,uniform,uniform,1.9144477291676174,2.5351060211311656,2.9017600966390296,4.140449933385997,0.25,0.25
210,4,1000004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0210_iter0004_d001054.csv,uniform,uniform,1.9144477291676174,2.5351060211311656,2.9017600966390296,4.140449933385997,0.25,0.25
211,0,1100000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0211_iter0000_d001055.csv,uniform,uniform,1.626590400845058,2.893192000967969,1.726904299306815,4.068105747557128,0.25,0.25
211,1,1100001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0211_iter0001_d001056.csv,uniform,uniform,1.626590400845058,2.893192000967969,1.726904299306815,4.068105747557128,0.25,0.25
211,2,1100002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0211_iter0002_d001057.csv,uniform,uniform,1.626590400845058,2.893192000967969,1.726904299306815,4.068105747557128,0.25,0.25
211,3,1100003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0211_iter0003_d001058.csv,uniform,uniform,1.626590400845058,2.893192000967969,1.726904299306815,4.068105747557128,0.25,0.25
211,4,1100004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0211_iter0004_d001059.csv,uniform,uniform,1.626590400845058,2.893192000967969,1.726904299306815,4.068105747557128,0.25,0.25
212,0,1200000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0212_iter0000_d001060.csv,uniform,uniform,1.1344245497318157,2.7547273713421125,3.518714583963787,4.4817934945195965,0.25,0.25
212,1,1200001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0212_iter0001_d001061.csv,uniform,uniform,1.1344245497318157,2.7547273713421125,3.518714583963787,4.4817934945195965,0.25,0.25
212,2,1200002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0212_iter0002_d001062.csv,uniform,uniform,1.1344245497318157,2.7547273713421125,3.518714583963787,4.4817934945195965,0.25,0.25
212,3,1200003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0212_iter0003_d001063.csv,uniform,uniform,1.1344245497318157,2.7547273713421125,3.518714583963787,4.4817934945195965,0.25,0.25
212,4,1200004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0212_iter0004_d001064.csv,uniform,uniform,1.1344245497318157,2.7547273713421125,3.518714583963787,4.4817934945195965,0.25,0.25
213,0,1300000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0213_iter0000_d001065.csv,uniform,uniform,2.4023747692971265,2.813949290687317,2.075574593746113,3.194832111255799,0.25,0.25
213,1,1300001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0213_iter0001_d001066.csv,uniform,uniform,2.4023747692971265,2.813949290687317,2.075574593746113,3.194832111255799,0.25,0.25
213,2,1300002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0213_iter0002_d001067.csv,uniform,uniform,2.4023747692971265,2.813949290687317,2.075574593746113,3.194832111255799,0.25,0.25
213,3,1300003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0213_iter0003_d001068.csv,uniform,uniform,2.4023747692971265,2.813949290687317,2.075574593746113,3.194832111255799,0.25,0.25
213,4,1300004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0213_iter0004_d001069.csv,uniform,uniform,2.4023747692971265,2.813949290687317,2.075574593746113,3.194832111255799,0.25,0.25
214,0,1400000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0214_iter0000_d001070.csv,uniform,uniform,1.720542986638859,2.820875951052713,1.7380550687799918,2.6661286472509853,0.25,0.25
214,1,1400001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0214_iter0001_d001071.csv,uniform,uniform,1.720542986638859,2.820875951052713,1.7380550687799918,2.6661286472509853,0.25,0.25
214,2,1400002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0214_iter0002_d001072.csv,uniform,uniform,1.720542986638859,2.820875951052713,1.7380550687799918,2.6661286472509853,0.25,0.25
214,3,1400003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0214_iter0003_d001073.csv,uniform,uniform,1.720542986638859,2.820875951052713,1.7380550687799918,2.6661286472509853,0.25,0.25
214,4,1400004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0214_iter0004_d001074.csv,uniform,uniform,1.720542986638859,2.820875951052713,1.7380550687799918,2.6661286472509853,0.25,0.25
215,0,1500000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0215_iter0000_d001075.csv,uniform,uniform,1.6472829437144452,2.2364097071135864,1.29040974598119,3.778939200340013,0.25,0.25
215,1,1500001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0215_iter0001_d001076.csv,uniform,uniform,1.6472829437144452,2.2364097071135864,1.29040974598119,3.778939200340013,0.25,0.25
215,2,1500002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0215_iter0002_d001077.csv,uniform,uniform,1.6472829437144452,2.2364097071135864,1.29040974598119,3.778939200340013,0.25,0.25
215,3,1500003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0215_iter0003_d001078.csv,uniform,uniform,1.6472829437144452,2.2364097071135864,1.29040974598119,3.778939200340013,0.25,0.25
215,4,1500004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0215_iter0004_d001079.csv,uniform,uniform,1.6472829437144452,2.2364097071135864,1.29040974598119,3.778939200340013,0.25,0.25
216,0,1600000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0216_iter0000_d001080.csv,uniform,uniform,1.4779138125102762,2.63194998312895,1.6384494206982825,4.851719804683945,0.25,0.25
216,1,1600001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0216_iter0001_d001081.csv,uniform,uniform,1.4779138125102762,2.63194998312895,1.6384494206982825,4.851719804683945,0.25,0.25
216,2,1600002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0216_iter0002_d001082.csv,uniform,uniform,1.4779138125102762,2.63194998312895,1.6384494206982825,4.851719804683945,0.25,0.25
216,3,1600003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0216_iter0003_d001083.csv,uniform,uniform,1.4779138125102762,2.63194998312895,1.6384494206982825,4.851719804683945,0.25,0.25
216,4,1600004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0216_iter0004_d001084.csv,uniform,uniform,1.4779138125102762,2.63194998312895,1.6384494206982825,4.851719804683945,0.25,0.25
217,0,1700000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0217_iter0000_d001085.csv,uniform,uniform,1.5841762691917256,2.091340877667418,3.0131460849270697,4.9135430961133615,0.25,0.25
217,1,1700001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0217_iter0001_d001086.csv,uniform,uniform,1.5841762691917256,2.091340877667418,3.0131460849270697,4.9135430961133615,0.25,0.25
217,2,1700002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0217_iter0002_d001087.csv,uniform,uniform,1.5841762691917256,2.091340877667418,3.0131460849270697,4.9135430961133615,0.25,0.25
217,3,1700003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0217_iter0003_d001088.csv,uniform,uniform,1.5841762691917256,2.091340877667418,3.0131460849270697,4.9135430961133615,0.25,0.25
217,4,1700004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0217_iter0004_d001089.csv,uniform,uniform,1.5841762691917256,2.091340877667418,3.0131460849270697,4.9135430961133615,0.25,0.25
218,0,1800000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0218_iter0000_d001090.csv,uniform,uniform,1.7046034475452543,2.959340484602014,2.5996666038004705,4.080174173166448,0.25,0.25
218,1,1800001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0218_iter0001_d001091.csv,uniform,uniform,1.7046034475452543,2.959340484602014,2.5996666038004705,4.080174173166448,0.25,0.25
218,2,1800002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0218_iter0002_d001092.csv,uniform,uniform,1.7046034475452543,2.959340484602014,2.5996666038004705,4.080174173166448,0.25,0.25
218,3,1800003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0218_iter0003_d001093.csv,uniform,uniform,1.7046034475452543,2.959340484602014,2.5996666038004705,4.080174173166448,0.25,0.25
218,4,1800004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0218_iter0004_d001094.csv,uniform,uniform,1.7046034475452543,2.959340484602014,2.5996666038004705,4.080174173166448,0.25,0.25
219,0,1900000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0219_iter0000_d001095.csv,uniform,uniform,1.9923415232246047,2.9970203498404206,4.03661975980085,4.911782045163621,0.25,0.25
219,1,1900001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0219_iter0001_d001096.csv,uniform,uniform,1.9923415232246047,2.9970203498404206,4.03661975980085,4.911782045163621,0.25,0.25
219,2,1900002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0219_iter0002_d001097.csv,uniform,uniform,1.9923415232246047,2.9970203498404206,4.03661975980085,4.911782045163621,0.25,0.25
219,3,1900003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0219_iter0003_d001098.csv,uniform,uniform,1.9923415232246047,2.9970203498404206,4.03661975980085,4.911782045163621,0.25,0.25
219,4,1900004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0219_iter0004_d001099.csv,uniform,uniform,1.9923415232246047,2.9970203498404206,4.03661975980085,4.911782045163621,0.25,0.25
220,0,2000000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0220_iter0000_d001100.csv,uniform,uniform,2.2123661524932663,2.805184025782302,2.6937989126296653,4.677350189484862,0.25,0.25
220,1,2000001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0220_iter0001_d001101.csv,uniform,uniform,2.2123661524932663,2.805184025782302,2.6937989126296653,4.677350189484862,0.25,0.25
220,2,2000002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0220_iter0002_d001102.csv,uniform,uniform,2.2123661524932663,2.805184025782302,2.6937989126296653,4.677350189484862,0.25,0.25
220,3,2000003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0220_iter0003_d001103.csv,uniform,uniform,2.2123661524932663,2.805184025782302,2.6937989126296653,4.677350189484862,0.25,0.25
220,4,2000004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0220_iter0004_d001104.csv,uniform,uniform,2.2123661524932663,2.805184025782302,2.6937989126296653,4.677350189484862,0.25,0.25
221,0,2100000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0221_iter0000_d001105.csv,uniform,uniform,1.6634493589690733,2.7513304189544927,3.2756572095671994,4.937199861141331,0.25,0.25
221,1,2100001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0221_iter0001_d001106.csv,uniform,uniform,1.6634493589690733,2.7513304189544927,3.2756572095671994,4.937199861141331,0.25,0.25
221,2,2100002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0221_iter0002_d001107.csv,uniform,uniform,1.6634493589690733,2.7513304189544927,3.2756572095671994,4.937199861141331,0.25,0.25
221,3,2100003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0221_iter0003_d001108.csv,uniform,uniform,1.6634493589690733,2.7513304189544927,3.2756572095671994,4.937199861141331,0.25,0.25
221,4,2100004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0221_iter0004_d001109.csv,uniform,uniform,1.6634493589690733,2.7513304189544927,3.2756572095671994,4.937199861141331,0.25,0.25
222,0,2200000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0222_iter0000_d001110.csv,uniform,uniform,1.1838922132494483,2.616256197200075,3.967756571598592,4.992551068386204,0.25,0.25
222,1,2200001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0222_iter0001_d001111.csv,uniform,uniform,1.1838922132494483,2.616256197200075,3.967756571598592,4.992551068386204,0.25,0.25
222,2,2200002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0222_iter0002_d001112.csv,uniform,uniform,1.1838922132494483,2.616256197200075,3.967756571598592,4.992551068386204,0.25,0.25
222,3,2200003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0222_iter0003_d001113.csv,uniform,uniform,1.1838922132494483,2.616256197200075,3.967756571598592,4.992551068386204,0.25,0.25
222,4,2200004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0222_iter0004_d001114.csv,uniform,uniform,1.1838922132494483,2.616256197200075,3.967756571598592,4.992551068386204,0.25,0.25
223,0,2300000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0223_iter0000_d001115.csv,uniform,uniform,1.0235300879445908,2.7850327050615595,4.139824128212302,4.99742508525445,0.25,0.25
223,1,2300001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0223_iter0001_d001116.csv,uniform,uniform,1.0235300879445908,2.7850327050615595,4.139824128212302,4.99742508525445,0.25,0.25
223,2,2300002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0223_iter0002_d001117.csv,uniform,uniform,1.0235300879445908,2.7850327050615595,4.139824128212302,4.99742508525445,0.25,0.25
223,3,2300003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0223_iter0003_d001118.csv,uniform,uniform,1.0235300879445908,2.7850327050615595,4.139824128212302,4.99742508525445,0.25,0.25
223,4,2300004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0223_iter0004_d001119.csv,uniform,uniform,1.0235300879445908,2.7850327050615595,4.139824128212302,4.99742508525445,0.25,0.25
224,0,2400000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0224_iter0000_d001120.csv,uniform,uniform,1.2380224195719967,2.9627210580771437,3.8477937783056664,4.937438956924919,0.25,0.25
224,1,2400001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0224_iter0001_d001121.csv,uniform,uniform,1.2380224195719967,2.9627210580771437,3.8477937783056664,4.937438956924919,0.25,0.25
224,2,2400002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0224_iter0002_d001122.csv,uniform,uniform,1.2380224195719967,2.9627210580771437,3.8477937783056664,4.937438956924919,0.25,0.25
224,3,2400003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0224_iter0003_d001123.csv,uniform,uniform,1.2380224195719967,2.9627210580771437,3.8477937783056664,4.937438956924919,0.25,0.25
224,4,2400004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0224_iter0004_d001124.csv,uniform,uniform,1.2380224195719967,2.9627210580771437,3.8477937783056664,4.937438956924919,0.25,0.25
225,0,2500000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0225_iter0000_d001125.csv,uniform,uniform,1.7679806780925316,2.3613194371204838,3.5660178518985854,4.951519486434552,0.25,0.25
225,1,2500001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0225_iter0001_d001126.csv,uniform,uniform,1.7679806780925316,2.3613194371204838,3.5660178518985854,4.951519486434552,0.25,0.25
225,2,2500002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0225_iter0002_d001127.csv,uniform,uniform,1.7679806780925316,2.3613194371204838,3.5660178518985854,4.951519486434552,0.25,0.25
225,3,2500003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0225_iter0003_d001128.csv,uniform,uniform,1.7679806780925316,2.3613194371204838,3.5660178518985854,4.951519486434552,0.25,0.25
225,4,2500004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0225_iter0004_d001129.csv,uniform,uniform,1.7679806780925316,2.3613194371204838,3.5660178518985854,4.951519486434552,0.25,0.25
226,0,2600000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0226_iter0000_d001130.csv,uniform,uniform,1.4258084356676681,2.4586206708260825,2.416809052718501,4.876990702338416,0.25,0.25
226,1,2600001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0226_iter0001_d001131.csv,uniform,uniform,1.4258084356676681,2.4586206708260825,2.416809052718501,4.876990702338416,0.25,0.25
226,2,2600002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0226_iter0002_d001132.csv,uniform,uniform,1.4258084356676681,2.4586206708260825,2.416809052718501,4.876990702338416,0.25,0.25
226,3,2600003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0226_iter0003_d001133.csv,uniform,uniform,1.4258084356676681,2.4586206708260825,2.416809052718501,4.876990702338416,0.25,0.25
226,4,2600004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0226_iter0004_d001134.csv,uniform,uniform,1.4258084356676681,2.4586206708260825,2.416809052718501,4.876990702338416,0.25,0.25
227,0,2700000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0227_iter0000_d001135.csv,uniform,uniform,1.0648171379014955,2.5885805044233723,2.9659943902367893,3.8009974099098565,0.25,0.25
227,1,2700001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0227_iter0001_d001136.csv,uniform,uniform,1.0648171379014955,2.5885805044233723,2.9659943902367893,3.8009974099098565,0.25,0.25
227,2,2700002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0227_iter0002_d001137.csv,uniform,uniform,1.0648171379014955,2.5885805044233723,2.9659943902367893,3.8009974099098565,0.25,0.25
227,3,2700003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0227_iter0003_d001138.csv,uniform,uniform,1.0648171379014955,2.5885805044233723,2.9659943902367893,3.8009974099098565,0.25,0.25
227,4,2700004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0227_iter0004_d001139.csv,uniform,uniform,1.0648171379014955,2.5885805044233723,2.9659943902367893,3.8009974099098565,0.25,0.25
228,0,2800000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0228_iter0000_d001140.csv,uniform,uniform,2.1507516365227843,2.557935894840419,3.42544320754057,4.622603959536038,0.25,0.25
228,1,2800001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0228_iter0001_d001141.csv,uniform,uniform,2.1507516365227843,2.557935894840419,3.42544320754057,4.622603959536038,0.25,0.25
228,2,2800002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0228_iter0002_d001142.csv,uniform,uniform,2.1507516365227843,2.557935894840419,3.42544320754057,4.622603959536038,0.25,0.25
228,3,2800003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0228_iter0003_d001143.csv,uniform,uniform,2.1507516365227843,2.557935894840419,3.42544320754057,4.622603959536038,0.25,0.25
228,4,2800004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0228_iter0004_d001144.csv,uniform,uniform,2.1507516365227843,2.557935894840419,3.42544320754057,4.622603959536038,0.25,0.25
229,0,2900000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0229_iter0000_d001145.csv,uniform,uniform,2.48656675327521,2.894062705430302,3.6922152947596265,4.526079461203907,0.25,0.25
229,1,2900001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0229_iter0001_d001146.csv,uniform,uniform,2.48656675327521,2.894062705430302,3.6922152947596265,4.526079461203907,0.25,0.25
229,2,2900002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0229_iter0002_d001147.csv,uniform,uniform,2.48656675327521,2.894062705430302,3.6922152947596265,4.526079461203907,0.25,0.25
229,3,2900003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0229_iter0003_d001148.csv,uniform,uniform,2.48656675327521,2.894062705430302,3.6922152947596265,4.526079461203907,0.25,0.25
229,4,2900004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0229_iter0004_d001149.csv,uniform,uniform,2.48656675327521,2.894062705430302,3.6922152947596265,4.526079461203907,0.25,0.25
230,0,3000000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0230_iter0000_d001150.csv,uniform,uniform,1.5508959660866002,2.4023241015608927,4.091398658509025,4.952457790803978,0.25,0.25
230,1,3000001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0230_iter0001_d001151.csv,uniform,uniform,1.5508959660866002,2.4023241015608927,4.091398658509025,4.952457790803978,0.25,0.25
230,2,3000002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0230_iter0002_d001152.csv,uniform,uniform,1.5508959660866002,2.4023241015608927,4.091398658509025,4.952457790803978,0.25,0.25
230,3,3000003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0230_iter0003_d001153.csv,uniform,uniform,1.5508959660866002,2.4023241015608927,4.091398658509025,4.952457790803978,0.25,0.25
230,4,3000004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0230_iter0004_d001154.csv,uniform,uniform,1.5508959660866002,2.4023241015608927,4.091398658509025,4.952457790803978,0.25,0.25
231,0,3100000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0231_iter0000_d001155.csv,uniform,uniform,1.4141833490734916,2.10076643497112,3.8419786261093756,4.722844709191237,0.25,0.25
231,1,3100001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0231_iter0001_d001156.csv,uniform,uniform,1.4141833490734916,2.10076643497112,3.8419786261093756,4.722844709191237,0.25,0.25
231,2,3100002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0231_iter0002_d001157.csv,uniform,uniform,1.4141833490734916,2.10076643497112,3.8419786261093756,4.722844709191237,0.25,0.25
231,3,3100003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0231_iter0003_d001158.csv,uniform,uniform,1.4141833490734916,2.10076643497112,3.8419786261093756,4.722844709191237,0.25,0.25
231,4,3100004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0231_iter0004_d001159.csv,uniform,uniform,1.4141833490734916,2.10076643497112,3.8419786261093756,4.722844709191237,0.25,0.25
232,0,3200000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0232_iter0000_d001160.csv,uniform,uniform,1.1992875293364536,2.003156016352828,2.8755938074007448,4.409434699739451,0.25,0.25
232,1,3200001,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0232_iter0001_d001161.csv,uniform,uniform,1.1992875293364536,2.003156016352828,2.8755938074007448,4.409434699739451,0.25,0.25
232,2,3200002,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0232_iter0002_d001162.csv,uniform,uniform,1.1992875293364536,2.003156016352828,2.8755938074007448,4.409434699739451,0.25,0.25
232,3,3200003,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0232_iter0003_d001163.csv,uniform,uniform,1.1992875293364536,2.003156016352828,2.8755938074007448,4.409434699739451,0.25,0.25
232,4,3200004,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0232_iter0004_d001164.csv,uniform,uniform,1.1992875293364536,2.003156016352828,2.8755938074007448,4.409434699739451,0.25,0.25
233,0,3300000,design_optimisation\optim_out_gui_latest\candidate_bank\designs\var0233_iter0000_d001165.csv,uniform,uniform,2.2955372414604445,2.8661812959033313,1.9229478861798737,3.66313437607,0.25,0.25
